method_id,method,source_class_id,source_class
1587,io_realm_internal_objectstore_OsApp_nativeCreate,77,io_realm_internal_objectstore_OsApp
1588,io_realm_internal_objectstore_OsApp_getNetworkTransport,77,io_realm_internal_objectstore_OsApp
1589,io_realm_internal_objectstore_OsApp_makeStreamingRequest,77,io_realm_internal_objectstore_OsApp
1590,io_realm_mongodb_AppConfiguration_getAppVersion,178,io_realm_mongodb_AppConfiguration
1591,io_realm_internal_objectstore_OsWatchStream_getNextEvent,80,io_realm_internal_objectstore_OsWatchStream
1592,io_realm_internal_log_obfuscator_CustomFunctionObfuscator_getPatterns,230,io_realm_internal_log_obfuscator_CustomFunctionObfuscator
1593,io_realm_internal_objectstore_OsApp_nativeCurrentUser,77,io_realm_internal_objectstore_OsApp
1594,io_realm_mongodb_App_init,7,io_realm_mongodb_App
1595,io_realm_internal_objectstore_OsApp_OsApp,77,io_realm_internal_objectstore_OsApp
1596,io_realm_mongodb_AppConfiguration_getDefaultCodecRegistry,178,io_realm_mongodb_AppConfiguration
1597,io_realm_mongodb_mongo_events_UpdateDescription_diff,188,io_realm_mongodb_mongo_events_UpdateDescription
1598,io_realm_RealmSchema_getAll,120,io_realm_RealmSchema
1599,io_realm_DynamicRealm_isEmpty,169,io_realm_DynamicRealm
1600,io_realm_internal_Table_nativeGetLink,45,io_realm_internal_Table
1601,io_realm_RxJavaTests_findFirstAsync_emittedOnUpdate,308,io_realm_RxJavaTests_findFirstAsync
1602,io_realm_RealmResults_where,25,io_realm_RealmResults
1603,io_realm_RealmSchema_RealmSchema,120,io_realm_RealmSchema
1604,io_realm_Realm_removeChangeListener,22,io_realm_Realm
1605,io_realm_internal_OsList_addFloat,0,io_realm_internal_OsList
1606,io_realm_RealmResults_setDouble,25,io_realm_RealmResults
1607,io_realm_internal_QueryDescriptorTests_getInstanceForDistinct_shouldThrowOnListField,309,io_realm_internal_QueryDescriptorTests_getInstanceForDistinct
1608,io_realm_mongodb_mongo_iterable_FindIterable_filter,50,io_realm_mongodb_mongo_iterable_FindIterable
1609,io_realm_internal_log_obfuscator_EmailPasswordObfuscator_getPatterns,82,io_realm_internal_log_obfuscator_EmailPasswordObfuscator
1610,io_realm_RealmTests_removeChangeListener_throwOnRemovingNullListenerFromLooperThread,310,io_realm_RealmTests_removeChangeListener
1611,io_realm_entities_NullTypes_getFieldObjectIdNull,67,io_realm_entities_NullTypes
1612,io_realm_DynamicRealm_freeze,169,io_realm_DynamicRealm
1613,io_realm_internal_RealmNotifier_removeChangeListener,18,io_realm_internal_RealmNotifier
1614,io_realm_ManagedOrderedRealmCollectionTests_mutableMethodsOutsideTransactions,42,io_realm_ManagedOrderedRealmCollectionTests
1615,io_realm_objectserver_utils_HttpUtils_stopSyncServer,177,io_realm_objectserver_utils_HttpUtils
1616,io_realm_internal_Table_setBoolean,45,io_realm_internal_Table
1617,io_realm_ManagedListOperator_checkValidValue,20,io_realm_ManagedListOperator
1618,io_realm_TestHelper_loadJsonFromAssets,39,io_realm_TestHelper
1619,io_realm_BulkInsertTests_insertOrUpdate_mixingPrimaryKeyAndNoPrimaryKeyModels,149,io_realm_BulkInsertTests_insertOrUpdate
1620,io_realm_internal_NativeObject_getNativeFinalizerPtr,259,io_realm_internal_NativeObject
1621,io_realm_internal_OsSharedRealm_getInstance,16,io_realm_internal_OsSharedRealm
1622,io_realm_internal_UncheckedRow_getTable,23,io_realm_internal_UncheckedRow
1623,io_realm_mongodb_mongo_MongoCollection_getNamespace,311,io_realm_mongodb_mongo_MongoCollection
1624,io_realm_StandardIntegrationTest_setupTest,312,io_realm_StandardIntegrationTest
1625,io_realm_internal_OsSharedRealm_detachIterators,16,io_realm_internal_OsSharedRealm
1626,io_realm_internal_OsResults_aggregateNumber,37,io_realm_internal_OsResults
1627,io_realm_internal_RealmProxyMediator_insert,9,io_realm_internal_RealmProxyMediator
1628,io_realm_internal_OsResults_nativeGetMode,37,io_realm_internal_OsResults
1629,io_realm_exceptions_RealmMigrationNeededException_RealmMigrationNeededException,313,io_realm_exceptions_RealmMigrationNeededException
1630,io_realm_internal_OsSharedRealm_invalidateIterators,16,io_realm_internal_OsSharedRealm
1631,io_realm_internal_async_BgPriorityRunnable_BgPriorityRunnable,314,io_realm_internal_async_BgPriorityRunnable
1632,io_realm_internal_objectstore_OsMongoDatabase_OsMongoDatabase,78,io_realm_internal_objectstore_OsMongoDatabase
1633,io_realm_internal_objectstore_OsWatchStream_nativeGetError,80,io_realm_internal_objectstore_OsWatchStream
1634,io_realm_internal_objectstore_OsObjectBuilder_nativeAddNull,179,io_realm_internal_objectstore_OsObjectBuilder
1635,io_realm_mongodb_mongo_MongoNamespace_getDatabaseName,1,io_realm_mongodb_mongo_MongoNamespace
1636,io_realm_DynamicRealmTests_createObject_withNullIntegerPrimaryKey,224,io_realm_DynamicRealmTests_createObject
1637,io_realm_internal_OsResults_setBlob,37,io_realm_internal_OsResults
1638,io_realm_internal_OsObject_nativeCreateRowWithLongPrimaryKey,13,io_realm_internal_OsObject
1639,io_realm_internal_objectstore_OsSyncUser_getPictureUrl,79,io_realm_internal_objectstore_OsSyncUser
1640,io_realm_internal_OsList_nativeRemove,0,io_realm_internal_OsList
1641,io_realm_DynamicRealmObject_setLong,127,io_realm_DynamicRealmObject
1642,io_realm_entities_AllJavaTypes_AllJavaTypes,109,io_realm_entities_AllJavaTypes
1643,io_realm_internal_TableQuery_minimumDate,12,io_realm_internal_TableQuery
1644,io_realm_internal_objectstore_OsApp_nativeSwitchUser,77,io_realm_internal_objectstore_OsApp
1645,io_realm_mongodb_sync_SyncSession_getConfiguration,48,io_realm_mongodb_sync_SyncSession
1646,io_realm_OrderedRealmCollectionImpl_isValid,30,io_realm_OrderedRealmCollectionImpl
1647,io_realm_internal_Table_setLong,45,io_realm_internal_Table
1648,io_realm_OrderedRealmCollection_last,91,io_realm_OrderedRealmCollection
1649,io_realm_entities_NonLatinFieldNames_setwlhh,92,io_realm_entities_NonLatinFieldNames
1650,io_realm_entities_NullTypes_getFieldBooleanListNull,67,io_realm_entities_NullTypes
1651,io_realm_RealmList_removeAllChangeListeners,19,io_realm_RealmList
1652,io_realm_entities_NullTypes_getFieldStringListNotNull,67,io_realm_entities_NullTypes
1653,io_realm_internal_objectstore_OsSyncUser_getLastName,79,io_realm_internal_objectstore_OsSyncUser
1654,some_test_NullTypes_realmGet$fieldByteNull,90,some_test_NullTypes
1655,io_realm_Realm_initializeRealm,22,io_realm_Realm
1656,some_test_NullTypes_realmGet$fieldDoubleNull,90,some_test_NullTypes
1657,io_realm_entities_AnnotationIndexTypes_getIndexString,201,io_realm_entities_AnnotationIndexTypes
1658,io_realm_internal_Table_nativeGetLinkTarget,45,io_realm_internal_Table
1659,io_realm_internal_objectstore_OsAppCredentials_asJson,203,io_realm_internal_objectstore_OsAppCredentials
1660,io_realm_RealmResults_setValue,25,io_realm_RealmResults
1661,io_realm_RealmObjectTests_float_double_negativeInfinity,158,io_realm_RealmObjectTests_float_double
1662,io_realm_entities_AllJavaTypes_getFieldDateList,109,io_realm_entities_AllJavaTypes
1663,io_realm_internal_OsSharedRealm_isClosed,16,io_realm_internal_OsSharedRealm
1664,io_realm_internal_Table_getColumnName,45,io_realm_internal_Table
1665,io_realm_internal_OsCollectionChangeSet_nativeGetIndices,10,io_realm_internal_OsCollectionChangeSet
1666,io_realm_BulkInsertTests_insert_collectionOfManagedObjects,148,io_realm_BulkInsertTests_insert
1667,io_realm_examples_arch_BackgroundTask_stop,125,io_realm_examples_arch_BackgroundTask
1668,io_realm_DynamicRealmObject_getList,127,io_realm_DynamicRealmObject
1669,io_realm_internal_OsList_nativeInsertDecimal128,0,io_realm_internal_OsList
1670,io_realm_OrderedRealmCollectionImpl_size,30,io_realm_OrderedRealmCollectionImpl
1671,io_realm_internal_OsObject_nativeCreateNewObject,13,io_realm_internal_OsObject
1672,io_realm_entities_AllTypes_getColumnLong,64,io_realm_entities_AllTypes
1673,some_test_NullTypes_realmSet$fieldByteNotNull,90,some_test_NullTypes
1674,io_realm_examples_unittesting_ExampleActivity_showStatus,88,io_realm_examples_unittesting_ExampleActivity
1675,io_realm_RealmResults_setObjectId,25,io_realm_RealmResults
1676,some_test_NullTypes_realmGet$fieldShortNull,90,some_test_NullTypes
1677,io_realm_RealmQuery_and,62,io_realm_RealmQuery
1678,io_realm_internal_OsResults_notifyChangeListeners,37,io_realm_internal_OsResults
1679,io_realm_internal_OsList_nativeMove,0,io_realm_internal_OsList
1680,io_realm_internal_objectstore_OsMongoCollection_watchInternal,110,io_realm_internal_objectstore_OsMongoCollection
1681,io_realm_log_RealmLog_registerDefaultLogger,33,io_realm_log_RealmLog
1682,io_realm_mongodb_mongo_events_BaseChangeEvent_getUpdateDescription,101,io_realm_mongodb_mongo_events_BaseChangeEvent
1683,io_realm_DynamicRealmObject_getOperator,127,io_realm_DynamicRealmObject
1684,io_realm_mongodb_sync_Sync_nativeSimulateSyncError,235,io_realm_mongodb_sync_Sync
1685,io_realm_DynamicRealmObject_getDecimal128,127,io_realm_DynamicRealmObject
1686,io_realm_entities_AllJavaTypes_getFieldDecimal128List,109,io_realm_entities_AllJavaTypes
1687,io_realm_internal_network_OkHttpNetworkTransport_OkHttpNetworkTransport,315,io_realm_internal_network_OkHttpNetworkTransport
1688,io_realm_internal_Row_getDecimal128,14,io_realm_internal_Row
1689,io_realm_entities_NullTypes_getFieldBytesNull,67,io_realm_entities_NullTypes
1690,io_realm_internal_Table_isEmbedded,45,io_realm_internal_Table
1691,io_realm_RealmObjectTests_setter_list_ownList,316,io_realm_RealmObjectTests_setter_list
1692,io_realm_RealmJsonTests_createOrUpdateObjectFromJson_invalidJsonObject,89,io_realm_RealmJsonTests_createOrUpdateObjectFromJson
1693,io_realm_entities_AllTypes_setColumnDate,64,io_realm_entities_AllTypes
1694,io_realm_internal_OsSchemaInfo_nativeGetObjectSchemaInfo,174,io_realm_internal_OsSchemaInfo
1695,io_realm_RealmMigrationTests_buildInitialMigrationSchema,147,io_realm_RealmMigrationTests
1696,io_realm_internal_OsList_setObjectId,0,io_realm_internal_OsList
1697,io_realm_internal_OsList_freeze,0,io_realm_internal_OsList
1698,io_realm_entities_NullTypes_setFieldBytesNotNull,67,io_realm_entities_NullTypes
1699,io_realm_internal_OsSharedRealm_executePendingRowQueries,16,io_realm_internal_OsSharedRealm
1700,io_realm_OrderedRealmCollectionSnapshot_freeze,98,io_realm_OrderedRealmCollectionSnapshot
1701,io_realm_internal_UncheckedRow_nativeGetColumnNames,23,io_realm_internal_UncheckedRow
1702,io_realm_internal_objectstore_OsMongoCollection_getDocumentClass,110,io_realm_internal_objectstore_OsMongoCollection
1703,io_realm_RealmResults_setFloat,25,io_realm_RealmResults
1704,io_realm_Realm_checkNotNullObject,22,io_realm_Realm
1705,some_test_Final_realmSet$name,253,some_test_Final
1706,io_realm_mongodb_mongo_MongoNamespace_getCollectionName,1,io_realm_mongodb_mongo_MongoNamespace
1707,io_realm_examples_realmmultiprocessexample_models_ProcessInfo_setPid,138,io_realm_examples_realmmultiprocessexample_models_ProcessInfo
1708,io_realm_internal_objectstore_OsAppCredentials_getProvider,203,io_realm_internal_objectstore_OsAppCredentials
1709,some_test_AllTypes_realmSet$columnBinary,87,some_test_AllTypes
1710,io_realm_internal_TableQuery_nativeSumInt,12,io_realm_internal_TableQuery
1711,io_realm_internal_OsResults_nativeIsValid,37,io_realm_internal_OsResults
1712,io_realm_entities_NullTypes_setFieldIntegerNotNull,67,io_realm_entities_NullTypes
1713,io_realm_internal_android_AndroidCapabilities_hasLooper,269,io_realm_internal_android_AndroidCapabilities
1714,io_realm_entities_DefaultValueSetter_setFieldLongPrimaryKey,132,io_realm_entities_DefaultValueSetter
1715,io_realm_internal_OsSharedRealm_nativeRenameTable,16,io_realm_internal_OsSharedRealm
1716,io_realm_internal_OsResults_setByteArrayList,37,io_realm_internal_OsResults
1717,io_realm_RealmResults_setObject,25,io_realm_RealmResults
1718,io_realm_mongodb_User_isLoggedIn,46,io_realm_mongodb_User
1719,io_realm_examples_threads_widget_DotsView_setRealmResults,317,io_realm_examples_threads_widget_DotsView
1720,io_realm_RealmQuery_isDynamicQuery,62,io_realm_RealmQuery
1721,io_realm_RealmObjectSchemaTests_primaryKeyFieldAttribute,162,io_realm_RealmObjectSchemaTests
1722,io_realm_RealmConfiguration_createSchemaMediator,32,io_realm_RealmConfiguration
1723,io_realm_internal_Table_nativeGetColumnKey,45,io_realm_internal_Table
1724,io_realm_mongodb_AppException_getErrorType,248,io_realm_mongodb_AppException
1725,io_realm_internal_OsList_addDate,0,io_realm_internal_OsList
1726,io_realm_RealmResultsTests_deleteAndDeleteAll,258,io_realm_RealmResultsTests
1727,ThreadStressTests_deleteObjects,15,ThreadStressTests
1728,io_realm_RealmObject_isManaged,31,io_realm_RealmObject
1729,io_realm_internal_OsResults_nativeLastRow,37,io_realm_internal_OsResults
1730,io_realm_internal_Table_nativeGetColumnCount,45,io_realm_internal_Table
1731,io_realm_entities_DefaultValueSetter_setFieldList,132,io_realm_entities_DefaultValueSetter
1732,io_realm_entities_NullTypes_setFieldDateNull,67,io_realm_entities_NullTypes
1733,io_realm_internal_ColumnInfo_copy,71,io_realm_internal_ColumnInfo
1734,io_realm_entities_NullTypes_getFieldIntegerListNotNull,67,io_realm_entities_NullTypes
1735,io_realm_examples_threads_widget_DotsView_init,317,io_realm_examples_threads_widget_DotsView
1736,io_realm_entities_AllJavaTypes_getFieldStringList,109,io_realm_entities_AllJavaTypes
1737,io_realm_entities_NullTypes_getFieldFloatListNotNull,67,io_realm_entities_NullTypes
1738,io_realm_internal_OsObject_nativeCreateNewObjectWithLongPrimaryKey,13,io_realm_internal_OsObject
1739,io_realm_entities_NoPrimaryKeyNullTypes_setFieldFloatNull,40,io_realm_entities_NoPrimaryKeyNullTypes
1740,io_realm_SortTest_checkSortTwoFieldsStringAscendingIntDescending,59,io_realm_SortTest
1741,io_realm_util_ExceptionHolder_setError,150,io_realm_util_ExceptionHolder
1742,io_realm_DynamicRealm_addChangeListener,169,io_realm_DynamicRealm
1743,io_realm_log_RealmLog_nativeRemoveLogger,33,io_realm_log_RealmLog
1744,io_realm_internal_Row_getLong,14,io_realm_internal_Row
1745,io_realm_internal_OsResults_nativeFirstRow,37,io_realm_internal_OsResults
1746,io_realm_RealmObjectSchema_getColumnKey,61,io_realm_RealmObjectSchema
1747,io_realm_internal_UncheckedRow_nativeGetByteArray,23,io_realm_internal_UncheckedRow
1748,io_realm_RealmObjectTests_createCyclicData,159,io_realm_RealmObjectTests
1749,io_realm_internal_OsList_deleteAll,0,io_realm_internal_OsList
1750,io_realm_internal_Util_checkNotOnMainThread,74,io_realm_internal_Util
1751,io_realm_BulkInsertTests_insertManagedObjectWillNotDuplicate,318,io_realm_BulkInsertTests
1752,io_realm_entities_NullTypes_getFieldDoubleListNull,67,io_realm_entities_NullTypes
1753,io_realm_RealmConfiguration_isRecoveryConfiguration,32,io_realm_RealmConfiguration
1754,io_realm_RealmConfiguration_equals,32,io_realm_RealmConfiguration
1755,io_realm_DynamicRealmObject_getDouble,127,io_realm_DynamicRealmObject
1756,io_realm_BulkInsertTests_insert_cyclicType,148,io_realm_BulkInsertTests_insert
1757,some_test_FieldNames_realmGet$name,319,some_test_FieldNames
1758,io_realm_DynamicRealmObject_setValue,127,io_realm_DynamicRealmObject
1759,io_realm_ManagedListOperator_isEmpty,20,io_realm_ManagedListOperator
1760,io_realm_DynamicRealmObject_equals,127,io_realm_DynamicRealmObject
1761,io_realm_internal_QueryDescriptorTests_getInstanceForDistinct_multipleFields,309,io_realm_internal_QueryDescriptorTests_getInstanceForDistinct
1762,io_realm_RealmCollection_minDate,96,io_realm_RealmCollection
1763,io_realm_internal_OsResults_clear,37,io_realm_internal_OsResults
1764,io_realm_internal_OsSharedRealm_nativeInit,16,io_realm_internal_OsSharedRealm
1765,some_test_AllTypes_realmGet$columnLong,87,some_test_AllTypes
1766,io_realm_internal_UncheckedRow_nativeSetString,23,io_realm_internal_UncheckedRow
1767,io_realm_internal_OsResults_freeze,37,io_realm_internal_OsResults
1768,io_realm_exceptions_RealmPrimaryKeyConstraintException_RealmPrimaryKeyConstraintException,320,io_realm_exceptions_RealmPrimaryKeyConstraintException
1769,io_realm_internal_OsResultsTests_getSharedRealmForLooper,173,io_realm_internal_OsResultsTests
1770,io_realm_internal_log_obfuscator_TokenObfuscator_TokenObfuscator,189,io_realm_internal_log_obfuscator_TokenObfuscator
1771,io_realm_mongodb_sync_SyncSession_checkProgressListenerArguments,48,io_realm_mongodb_sync_SyncSession
1772,io_realm_internal_OsCollectionChangeSet_getNativeFinalizerPtr,10,io_realm_internal_OsCollectionChangeSet
1773,io_realm_services_RemoteTestService_recursiveDelete,307,io_realm_services_RemoteTestService
1774,io_realm_internal_OsObjectSchemaInfo_getProperty,73,io_realm_internal_OsObjectSchemaInfo
1775,io_realm_objectserver_utils_UserFactory_initFactory,278,io_realm_objectserver_utils_UserFactory
1776,io_realm_internal_objectstore_OsSyncUser_nativeSetState,79,io_realm_internal_objectstore_OsSyncUser
1777,io_realm_entities_AllTypes_getColumnDecimal128List,64,io_realm_entities_AllTypes
1778,io_realm_internal_TableQuery_nativeMinimumDouble,12,io_realm_internal_TableQuery
1779,io_realm_internal_OsSharedRealm_initialize,16,io_realm_internal_OsSharedRealm
1780,some_test_NullTypes_realmGet$fieldFloatNull,90,some_test_NullTypes
1781,io_realm_internal_events_ChangeEvent_fromRemote,116,io_realm_internal_events_ChangeEvent
1782,io_realm_mongodb_functions_Functions_Functions,38,io_realm_mongodb_functions_Functions
1783,io_realm_internal_OsSharedRealm_getTablesNames,16,io_realm_internal_OsSharedRealm
1784,io_realm_RealmResults_RealmResults,25,io_realm_RealmResults
1785,io_realm_DynamicRealm_where,169,io_realm_DynamicRealm
1786,io_realm_entities_NullTypes_setFieldDateNotNull,67,io_realm_entities_NullTypes
1787,io_realm_entities_NullTypes_getFieldDoubleNull,67,io_realm_entities_NullTypes
1788,io_realm_internal_Table_nativeGetByteArray,45,io_realm_internal_Table
1789,io_realm_internal_events_ChangeEvent_getNamespace,116,io_realm_internal_events_ChangeEvent
1790,io_realm_internal_UncheckedRow_nativeGetColumnKey,23,io_realm_internal_UncheckedRow
1791,io_realm_RealmResultsTests_setDate_updateRemovesObjectFromQuery,321,io_realm_RealmResultsTests_setDate
1792,io_realm_DynamicRealmTests_initializeDynamicRealm,297,io_realm_DynamicRealmTests
1793,io_realm_internal_OsSharedRealm_isEmpty,16,io_realm_internal_OsSharedRealm
1794,io_realm_ProxyState_addChangeListener,60,io_realm_ProxyState
1795,some_test_NullTypes_realmGet$fieldStringNull,90,some_test_NullTypes
